Date,Open,High,Low,Close,Adj Close,Volume
2011-08-01,51602.89844,53441.5,41306.80078,50990,48082.74219,31092509
2011-09-01,51112.60156,58957.19922,48783.69922,55647.80078,52474.98047,20058614
2011-10-01,54789.80078,63860.10156,53564,57118.60156,53861.92188,23506683
2011-11-01,57486.30078,62511.80078,55525.19922,60795.80078,57329.46484,12958907
2011-12-01,62266.69922,62266.69922,48661.10156,51725.39844,48776.21875,19142506
2012-01-01,51235.19922,56505.80078,50867.39844,51970.60156,49506.26172,12775431
2012-02-01,52093.19922,58834.60156,50990,57241.19922,54526.93359,17773784
2012-03-01,57241.19922,65453.5,51480.30078,63737.5,60715.19531,14457717
2012-04-01,64963.19922,67414.70313,60673.19922,62756.89844,59781.08594,11590899
2012-05-01,62756.89844,62756.89844,52828.60156,59447.5,56628.62109,15748214
2012-06-01,58221.80078,61776.39844,56138,61286.10156,58380.03516,14907667
2012-07-01,60060.39844,69988.70313,59447.5,67414.70313,64218.03125,16443522
2012-08-01,66679.20313,69866.10156,59692.60156,63614.89844,60598.41016,22087688
2012-09-01,63492.39844,71704.70313,61776.39844,71214.39844,67837.55469,14312844
2012-10-01,71214.70313,71337,59815.19922,61898.89844,58963.77734,23979612
2012-11-01,61776.39844,65453.5,56505.80078,61776.39844,58847.08203,22372308
2012-12-01,62634.39844,65208.39844,52706,55647.80078,53009.09375,23834583
2013-01-01,55647.80078,61531.19922,53686.60156,59079.80078,56911.125,20032048
2013-02-01,59324.89844,65576.10156,54054.30078,64472.89844,62106.25391,18680478
2013-03-01,64473.19922,69253.29688,63124.69922,67905,65412.375,15572737
2013-04-01,68640.39844,75259.29688,64840.69922,72562.70313,69899.10938,20727942
2013-05-01,72563,79304.20313,69008.10156,74769,72024.41406,20583026
2013-06-01,74769,74769,64472.89844,71214.39844,68600.29688,16039213
2013-07-01,70601.60156,105052,66434.10156,105052,101195.8047,22757284
2013-08-01,71950.10156,98300,71950.10156,89300,86022.02344,13870350
2013-09-01,89300,112200,86500,111400,107310.7891,24826260
2013-10-01,111000,137400,106800,119400,115017.125,29716045
2013-11-01,118000,141600,112000,138400,133319.6719,18673890
2013-12-01,138400,150200,133400,144800,139484.7656,14802195
2014-01-01,144800,148400,128600,135000,130716.3594,16688235
2014-02-01,136400,164000,131600,163400,158215.2188,23159425
2014-03-01,162000,176000,151800,154800,149888.125,17087775
2014-04-01,154000,163000,144000,147600,142916.5781,17344480
2014-05-01,147600,157600,135000,151600,146789.6563,16000205
2014-06-01,151800,170000,148200,167000,161700.9844,9547810
2014-07-01,165600,173000,145800,149800,145046.7656,14699855
2014-08-01,147600,162200,147200,153600,148726.1875,9794535
2014-09-01,153600,170000,139600,161400,156278.6719,16604620
2014-10-01,160600,164000,144600,150800,146015.0313,11291655
2014-11-01,149000,158200,146200,151200,146402.3281,9201945
2014-12-01,149200,151600,140200,142400,137881.5625,7051925
2015-01-01,142400,159400,142200,143200,139396.7188,11035400
2015-02-01,143200,145400,124600,132200,128688.8828,13125780
2015-03-01,132400,140200,125400,134200,130635.7422,14068225
2015-04-01,134400,138000,124800,130000,126547.3047,15904070
2015-05-01,130000,130000,119000,121800,118565.0938,11177210
2015-06-01,122200,134200,113000,126800,123432.2891,13594950
2015-07-01,125600,131400,101000,104600,101821.9141,15275575
2015-08-01,104000,107600,94200,487500,474552.4063,14780978
2015-09-01,99100,103600,91600,102600,99875.03125,12719615
2015-10-01,103600,123400,102600,120000,116812.8906,12567510
2015-11-01,120000,129400,117800,126200,122848.2344,8238980
2015-12-01,127000,133600,120800,131600,128104.8125,6769970
2016-01-01,131600,137400,121000,125600,123322.3125,11291840
2016-02-01,124400,125800,108800,114400,112325.4219,10137665
2016-03-01,114400,130800,114400,127400,125089.6719,8556360
2016-04-01,129000,138200,124800,135400,132944.6094,9726085
2016-05-01,135800,144000,133400,144000,141388.6406,8677180
2016-06-01,140000,152000,133200,142000,139424.9063,14379535
2016-07-01,142600,154000,138200,142000,139424.9063,12413600
2016-08-01,142200,170000,135600,169000,165935.2813,10216945
2016-09-01,169000,180600,163800,176600,173397.4531,8330125
2016-10-01,176600,178800,164600,171400,168291.75,8507670
2016-11-01,172000,172000,147800,159600,156705.7344,12804280
2016-12-01,158000,162800,148800,155000,152189.1563,7246475
2017-01-01,155600,163000,147200,151600,149949.2188,8201525
2017-02-01,152200,163000,152000,155200,153510.0156,9462965
2017-03-01,155200,178400,155200,171000,169137.9688,8005330
2017-04-01,171000,175600,151400,160000,158257.75,10872770
2017-05-01,160000,175600,158000,169000,167159.75,8281360
2017-06-01,170000,195000,166400,167600,165774.9844,13077485
2017-07-01,168800,170000,157200,160600,158851.2031,8285615
2017-08-01,158800,163200,150200,151000,149355.75,10847555
2017-09-01,151400,157400,143400,149000,147377.5156,9529980
2017-10-01,149000,179800,148800,178800,176853.0313,10504105
2017-11-01,174000,175800,157600,160000,158257.75,11726765
2017-12-01,161800,176200,160200,174000,172105.2969,8336550
2018-01-01,174000,195000,172800,885000,882664.8125,11895322
2018-02-01,182000,186400,159600,160600,160176.2344,11342810
2018-03-01,160600,165200,154400,158400,157982.0469,9186105
2018-04-01,156600,159800,142400,143200,142822.1406,10620485
2018-05-01,143200,149000,129600,133800,133446.9531,9596750
2018-06-01,134800,152800,132800,152600,152197.3438,12058320
2018-07-01,153000,156400,142400,143200,142822.1406,10079725
2018-08-01,143600,156400,143000,150400,150003.1563,7598280
2018-09-01,150600,151400,142400,143200,142822.1406,5797530
2018-10-01,143600,144400,104000,114500,114197.875,18415572
2018-11-01,113500,134000,104500,126500,126166.2109,13151670
2018-12-01,130500,130500,117500,122000,121678.0859,8068362
2019-01-01,122000,143500,117000,136000,136000,9422160
2019-02-01,138000,140000,121500,133000,133000,8896771
2019-03-01,133000,140000,120500,124000,124000,14413433
2019-04-01,124000,125500,117000,119500,119500,13118460
2019-05-01,119500,125500,108500,111500,111500,29707215
2019-06-01,113000,116500,106500,114000,114000,8389144
2019-07-01,114500,142000,112000,138000,138000,10514757
2019-08-01,139500,150500,132000,146500,146500,9862835
2019-09-01,156000,159500,145000,157000,157000,6833096
2019-10-01,157500,167000,148500,164000,164000,7253683
2019-11-01,166000,181500,156000,172000,172000,12493696
2019-12-01,172500,190000,168500,186500,186500,6038326
2020-01-01,186500,194500,175000,179500,179500,8845190
2020-02-01,178000,191500,172000,174000,174000,10704873
2020-03-01,175000,181000,135000,170000,170000,16165273
2020-04-01,166500,200000,162500,197500,197500,14952320
2020-05-01,197500,246000,193500,226000,226000,21720941
2020-06-01,233500,289000,225000,267000,267000,26395703
2020-07-01,270000,308500,260500,301000,301000,28482049
2020-08-01,301500,347000,299000,322500,322500,21055145
2020-09-01,322500,339500,282000,296500,296500,17195161
2020-10-01,296500,307500,289500,301000,301000,3066435
